seq,pro-growth
"Estimation of Annual WTP Value and Government program Cost130 WTP (0.55% of Government Provincial Population Annual Per Capita Gross income) program Cost (Million) Income (US$) (US$, millions, annual) (US$, millions, total) Jiangxi (Poyang Lake 40.90 5,172 1,163 2,714 Basin) Hunan (Dongting Lake 67.10 5,700 2,104 3,802 Basin) 44.",0.899915175004439
Net economic benefits are positive under a range of discount rates based on conservative assumptions.,0.942600510337136
"Overall program benefits have been projected with the assumptions that (a) investment will be completed within 5 years; (b) benefits will accrue starting from year 5 for a total of 15 years, with full benefits being reached from year 7 onward; (c) operating and maintenance costs of infrastructure and other recurrent costs will be 10 percent of the total program investment cost; and (d) discount rates are 6 and 12 percent131 (Table 3.10).",0.9273048747669567
"ERR and NPV of Water and Ecology Improvements in Program Sub-basins Based on Benefit-Transfer (US$, millions) ERR (%) NPV @ 6% NPV @ 12% Poyang Lake Basin (lower estimate) 15.7 1,957 1,590 Dongting Lake Basin (lower estimate) 18.3 3,684 752 126 Day, B. and Mourato, S. (1998).",0.8548261469060724
Technical Note on Discounting Costs and Benefits in Economic Analysis of World Bank Projects.,0.9206462339921431
The discount rate is recommended to be 6 percent for investments with long-term unquantified social and environmental benefits.,0.745520678433505
"This calculation represents the net present value (at lower and upper bound prices) of the quantified emissions mitigation at a 6 percent discount rate, over 15 years consistent with the economic analysis.",0.3040259968150746
"The systems can reasonably assure that the Programâs financing proceeds will be used for the intended purposes, with due attention to the principles of economy, efficiency, effectiveness, transparency, and accountability.",0.7351979342373934
"Jiangxi Province integrated fiscal transfers from the central government, budgetary funds from local governments and the market, and established Jiangxiâs River Basin Ecological Compensation Fund s ince 2016 (the Program the Bank will finance).",0.30222511291503906
"TBL focuses on construction related works, goods, and consulting services, while GPL focuses on fiscal budget funds financed purchasing activities carried out by government departments, institutions, and organizations.",0.3531027273698287
Multiple-year program budgeting should be prepared to ensure program funds could be secured and county government could prioritize its investment to enhance the efficiency of its scarce financing resources.,0.9216564351862128
"Although the laws could be modernized and aligned to modern principles such as âvalue for moneyâ and âfit for  The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) purposeâ, both offer a fair playing field for bidders and promote transparency and competitiveness.",0.8277534138072621
"The financing sources of the Program are quite comprehensive, PIP: Multiple-year program budgeting should be prepared to ensure integrating funds from very broad sources, and some of them are Program funds could be secured and the county government could one-time compensation funds; budget quota was distributed to prioritize its investment to enhance the efficiency of its scarce financing counties/cities in batches and some Program funds were delivered in resources; provincial entities should revisit their budget quota 136   The World Bank Yangtze River Protection and Ecological Restoration Program (P171644) Risk Mitigation Action the second half of the year or even the year-end, which prevents the distribution and take actions to ensure the budget quota could be county government from including the entire Program funds in its distributed to the county/city in advance.",0.8873295350508257
questionable as to whether it offers value for money as the price is predetermined and bidders canât offer a lower price.,0.21599180048162286
"(b) Hunan provincial (and county) agriculture and rural affairs bureau should establish a sustainable incentive mechanism to increase the collection rate of agricultural plastics, in which the existing jobholders should be appropriately considered, for example, the village cleaners.",0.829299579967152
"The engagement of public institutes established practice in World Bank-financed projects in China, including in the GEF Mainstreaming Integrated Water and Environment Management Project (P145897), Economic Transformation and Institutional Capacity Building Project (P144270), Building a Modern Fiscal System Technical Assistance Project (P154694), Yunnan Highway Asset Management Project (P132621), and Guangdong Compulsory Education Project (P154621).",0.4867879260670055
"140The Economic Transformation and Institutional Capacity Building Project (P144270) provided financing for TA on a range of priority reform areas, including river basin management.",0.849796555259011
"The Central Basin IPF is not anticipated to support any physical activities, directly draft policies or regulations, or support feasibility studies/technical designs for future investment projects.",0.8247769962657582
"For example, there could be construction/operation nuisance and community health and safety risks from civil works of physical investment projects following the TA recommendations, such as wastewater and solid waste collection and treatment facilities, sampling and monitoring stations, ecological remediation and river/lake connection works, and so on.",0.5897371552207253
"The Basin IPF would finance TA, goods and non-consulting services, and incremental operating expenses.",0.7897693460637872
"The PPSD states how procurement activities will help the project achieve its development objective and deliver best value for money using the fit-for-purpose procurement and risk-managed approach, giving due consideration to specific project needs and to the countryâs operational and market context.",0.6831693649291992
"Indiaâs real Gross Domestic Product (GDP) growth is expected to reach 6.3 percent in FY23/24, and 6.5 percent over following years.",0.695647803219882
"1 Despite the combined impact of fading base effects on domestic demand and weak global growth on external demand, India will remain the fastest growing large economy, with robust investment and resilient services sector performance.",0.7298384579745206
"The governmentâs sustained investment push, healthy corporate profits, Indiaâs strong macroeconomic fundamentals and a reduction in bank non-performing loans will support private investment.",0.9475870999422941
The governmentâs commitment to consolidating current spending and strong revenue performance should contribute to a narrowing of the overall fiscal deficit (to 8.7 percent in FY23/24) and to stable debt-to-GDP metrics (around 82 percent of GDP over the medium term).,0.6702501557090066
The share of the population living below US$2.15 per person per day (2017 PPP) is estimated to have halved between 2011 and 2019 from 22.5 percent to 12.7 percent.,0.7088119766928933
"Headline employment indicators have improved since 2020, and unemployment rates have recovered in urban and rural areas but concerns about job quality remain.",0.28877550905401056
Indian cities contribute to about two-thirds of the countryâs economic output and are the main recipients of foreign direct investment.,0.6444020704789595
"By 2030, 70 percent of new employment is expected to be generated in cities and the number of urban households in the middle class is likely to more than quadruple.",0.3966466730291193
"Indian cities, as the main engines of economic opportunities and shared prosperity for the country, will need to accommodate 18 million new urban dwellers per year.",0.7554179971868341
"The cost of providing housing, urban services, employment opportunities, and a good quality of life for urban dwellers is estimated at about US$840 billion over the next 15 years.",0.7145661007274281
 Financing Indiaâs Urban Infrastructure Needs: Constraints to Commercial Financing and Prospects for Policy Action (English).,0.7341736880215731
"9 TN is the second largest state in India in terms of gross state domestic product (GSDP) over the past decade, increasing from US$90 billion in FY11/12 to US$217 billion in FY20/21.",0.7083652236244895
"TNâs year-on-year GSDP growth rate was 5.9 percent in 2019/20, which was better than the national growth rate of 3 percent.",0.3400332710959695
"10 Even in FY20/21, when the Indian economy contracted by 7.3 percent, TNâs real GSDP grew by 1.4 percent, owing to the stateâs well-diversified economy and a relatively lower COVID-19 pandemic caseload.",0.6624914949590509
"With strong macroeconomic indicators, a sound industrial base, and abundant skilled personnel, TN has successfully attracted sizeable volume of foreign direct investment over the last decade.",0.7938063361428
